,id,date,text,word_count
44,3953,2025-08-20T12:44:57+00:00,"**V-JEPA 2: Self-Supervised Video Models Enable Understanding, Prediction and Planning**
__Mahmoud Assran, Adrien Bardes, David Fan, Quentin Garrido, Russell Howes, Mojtaba Komeili, Matthew Muckley, Ammar Rizvi, Claire Roberts, Koustuv Sinha, Artem Zholus, Sergio Arnaud, Abha Gejji, Ada Martin, Francois Robert Hogan, Daniel Dugas, Piotr Bojanowski, Vasil Khalidov, Patrick Labatut, Francisco Massa, Marc Szafraniec, Kapil Krishnakumar, Yong Li, Xiaodong Ma, Sarath Chandar, Franziska Meier, Yann LeCun, Michael Rabbat, Nicolas Ballas__
Статья: https://arxiv.org/abs/2506.09985 
Пост: https://ai.meta.com/blog/v-jepa-2-world-model-benchmarks/ 
Код: https://github.com/facebookresearch/vjepa2 

Давно надо написать про V-JEPA 2, новую версию V-JEPA, варианта JEPA (https://t.me/gonzo_ML/3501), работающего с видео. Напомню, что это self-supervised подход к построению модели мира на основе видео (в случае V-JEPA). В текущей статье модель отскейлили и обучили на видео реального мира (миллион часов интернет видео), заалайнили с LLM’кой для понимания языка, и дообучили на неразмеченных взаимодействиях робота с миром (62 часа видео).

В основе V-JEPA 2 лежит поэтапная процедура обучения, которая сначала строит общую модель мира на основе наблюдений, а затем дорабатывает её для планирования, обусловленного действиями.

**🌐 Этап 1: Self-supervised предобучение на большом датасете из веба**

На первом этапе основное внимание уделяется выучиванию надёжного визуального представления мира. Философия JEPA в том, что модели должны учиться, предсказывая недостающую информацию в абстрактном латентном пространстве представлений, а не восстанавливая каждый пиксель (как, например, делают автоэнкодеры). Предсказывая в абстрактном пространстве признаков, JEPA учится выявлять высокоуровневые, предсказуемые концепции (например, будущее положение объекта), игнорируя при этом непредсказуемые, «шумные» детали на уровне пикселей (например, точную текстуру травы или блики света на поверхности). Это делает выученные представления более надёжными и эффективными для последующих задач, таких как планирование, поскольку модель не обременена необходимостью генерировать фотореалистичные детали. По мысли Лекуна, это ключевой шаг к моделям, обладающим своего рода здравым смыслом о том, как устроен мир.

Модель состоит из энкодера Vision Transformer (ViT, https://t.me/gonzo_ML/434) E_θ и следующего за ним предиктора P_ϕ (ViT-s, поменьше, 22M). Во время обучения на вход модели подаётся видеоклип с маскированными частями. Задача предиктора — заполнить (латентные) представления замаскированных частей. Минимизируется L1 лосс разницы между предсказанными представлениями для замаскированных токенов и их реальными энкодингами через энкодер (EMA от обучаемого энкодера). В процессе используются позиционные энкодинги 3D-RoPE (время, высота, ширина) и видео разбивается на последовательность tubelets 2 × 16 × 16 (T × H × W).

Авторы выделили четыре ключевых ингредиента скейлинга:

1.  **Масштабирование данных:** Датасет для предобучения VideoMix22M (VM22M) объединяет несколько общедоступных источников с видео и картинками (SSv2, Kinetics, HowTo100M, ImageNet) с отобранной версией YT-Temporal-1B, общим объёмом более 1 миллиона часов видео. В терминах количества видео увеличили с 2 миллионов до 22.

2.  **Масштабирование модели:** Архитектура энкодера была увеличена с 300 млн (ViT-L) до более чем 1 млрд параметров (ViT-g).

3.  **Более длительное обучение:** Процесс обучения был значительно продлён с 90 тыс до 252 тыс итераций. Используется warmup-constant-decay learning rate schedule.

4.  **Эффективное обучение с прогрессивным разрешением:** Для снижения вычислительных затрат при обучении на длинных видео высокого разрешения авторы использовали прогрессивную стратегию. Обучение начинается с коротких видео низкого разрешения (16 кадров 256×256) во время warmup и constant фаз, и длина с разрешением увеличиваются (до 64 кадров 384×384) только на заключительном этапе (decay фаза), что позволило сократить время использования GPU в 8.4 раза.",510
45,3951,2025-08-19T17:30:32+00:00,"DeepSeek-R2 пока всё никак не подвезут, но кажется назревает V-3.1

https://huggingface.co/deepseek-ai/DeepSeek-V3.1-Base/tree/main",11
46,3950,2025-08-17T17:39:20+00:00,"В свежем IEEE Spectrum [статья про термодинамические вычисления и компанию Normal Computing](https://spectrum.ieee.org/thermodynamic-computing-normal-computing#amp_ct=1755452100238&amp_tf=From%20%251%24s&aoh=17554520900710&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fspectrum.ieee.org%2Fthermodynamic-computing-normal-computing) (писали про них [тут](https://t.me/gonzo_ML/2688) и ранее).

Интересная цитата:

__This results in the Normal Computing cofounders having a slightly different vision. They imagine a world where different kinds of physics are utilized for their own computing hardware, and every problem that needs solving is matched with the most optimal hardware implementation.

“We coined this term physics-based ASICs,” Normal Computing’s Belateche says, referring to application-specific integrated circuits. In their vision, a future computer will have access to conventional CPUs and GPUs, but also a quantum computing chip, a thermodynamic computing chip, and any other paradigm people might dream up. And each computation will be sent to an ASIC that uses the physics that’s most appropriate for the problem at hand.__",130
47,3949,2025-08-17T13:28:45+00:00,https://t.me/gonzo_ML_podcasts/702,1
48,3948,2025-08-17T13:28:30+00:00,"Вышел огромный обзор ""Speed Always Wins: A Survey on Efficient Architectures for Large Language Models"": https://t.me/gonzo_ML_podcasts/699

В каком-то смысле это продолжение старой доброй “Efficient Transformers: A Survey” 2020 года (https://arxiv.org/abs/2009.06732).",30
49,3946,2025-08-16T13:47:41+00:00,"Давайте я вам ещё чего-нибудь прекрасного субботнего дам.

Вот например Gerard 't Hooft, лауреат [Нобелевской премии](https://www.nobelprize.org/prizes/physics/1999/illustrated-information/) и [Breakthrough Prize](https://breakthroughprize.org/Laureates/1/L3991).

Давно топит за то, что [квантовая механика идёт не туда](https://www.scientificamerican.com/article/breakthrough-prize-winner-gerard-t-hooft-says-quantum-mechanics-is-nonsense/) и имеет на эту тему свои неортодоксальные взгляды (https://arxiv.org/abs/2104.03179). Как я понимаю, они про то, что статистические описания они от бедности, потому что мы не можем заглянуть глубоко в суть до тех уровней энергии и масштабов времени, где всё это описывается более детерминированным способом, а текущие математические конструкции (типа действительных или комплексных чисел) уводят наш взгляд от сути. К действительным числам я тоже отношусь с большим подозрением :)

У т' Хоофта есть прям фундаментальная работа про как всё может быть устроено, и она (о ля ля!) про клеточные автоматы!

The Cellular Automaton Interpretation of Quantum Mechanics
https://link.springer.com/book/10.1007/978-3-319-41285-6

Книга доступна для скачивания бесплатно. Любителям Конрада Цузе, Вольфрама и прочих может понравиться.

Нашёл вот ещё обзор у Сабины Хоссенфельдер, если вдруг она вам нравится:
https://youtu.be/2kxoq5UzAEQ

Приятного чтения :)",155
50,3945,2025-08-13T09:58:24+00:00,"Кстати, прям щас начался кейноут Йоши Баха

https://www.youtube.com/live/fdftA37yZJw?si=KDamycsVMbu7qjax",8
51,3944,2025-08-12T23:13:40+00:00,"Прикольный доклад сегодня на AGI-25. В контексте свежих речей Самы про то, что [AGI уже плохой концепт](https://www.cnbc.com/2025/08/11/sam-altman-says-agi-is-a-pointless-term-experts-agree.html).

__Some people who have been promising the Moon are now saying that the Moon is maybe not the best concept ever.__

https://www.youtube.com/live/eCUtGU4qKVY?si=rI1Pi51riiuLAP7v&t=25917

(начало [тут](https://www.youtube.com/live/eCUtGU4qKVY?si=1gOY6dnB2k84dXpE&t=25269))",41
52,3934,2025-08-11T23:27:29+00:00,Прикольная работа в общем. Просится распространение на трансформер и механизм внимания. В работе только к блокам projection применяли.,18
53,3933,2025-08-11T23:27:29+00:00,"* **Tversky Projection Layer**, аналог полносвязного слоя. Нелинейная проекция вектора a∈R^d, вычисляющая похожесть входа a на каждый из p прототипов, каждый их которых R^d, так что на выходе получается вектор R^p. По сути он проецирует входной вектор на набор выученных «прототипных» векторов Π. Однако вместо простого скалярного произведения он использует более сложную и выразительную нелинейную функцию сходства Тверски в Tversky Similarity Layer.

Итого в нейросети Тверски обучаемые параметры включают:
* векторы прототипов, Π
* векторы признаков, Ω, 
* веса α, β, θ

Π и Ω можно шарить между разными слоями.

Этот новый слой по своей природе более мощный. Авторы конструктивно показывают, что один-единственный проекционный слой Тверски может смоделировать нелинейную функцию XOR, что невозможно для одного линейного слоя, и это демонстрирует его повышенную выразительную способность.

Здесь правда есть тонкость. Пример с XOR, где на входе вектор из двух чисел, между которыми и делается XOR, использует 11 обучаемых параметров. Ну ок, один классический нейрон не может сделать XOR, но простая сеть с одним скрытым слоем с двумя нейронами там и одним нейроном на выходе (https://datascience.stackexchange.com/a/11590) уже может, а в ней всего 6 обучаемых весов -- по два на каждый нейрон, bias вроде как не нужен. Ну даже если с bias, то всё равно 9 весов, меньше чем 11. Так что так себе преимущество, я тоже могу это всё в один нейрон нового типа зашить и сказать, что оно более мощное. И обучаемые вектора прототипов и признаков в сети Тверски должны ещё выучиться, не при каждой инициализации в экспериментах это удавалось. И ещё эти гиперпараметры (количество векторов) надо как-то выбирать.

Замена стандартных линейных слоёв на проекционные слои Тверски приводит к заметным улучшениям в различных областях:

*   Распознавание изображений: При адаптации замороженной ResNet-50 для задачи классификации использование на выходе проекционного слоя Тверски вместо линейного (=TverskyResNet50) привело к улучшению точности с 36,0% до 44,9% (NABirds) и с 57.4% до 62.3% (MNIST). На незамороженной сети не так заметно, при обучении с нуля чуть заметнее.
*   Языковое моделирование: При обучении модели GPT-2 small с нуля на датасете Penn Treebank с общими (tied) прототипами замена линейных слоёв на слои Тверски (=TverskyGPT-2) одновременно снизила перплексию на 7,5% и сократила количество параметров на 34,8%.

Векторы прототипов и фич везде инициализировались рандомно. В качестве редукций в пересечениях и разностях использовались product и ignorematch.

Ещё из полезных свойств у модели есть интерпретируемость. Большинство современных методов XAI, таких как LIME или Grad-CAM, являются post-hoc, то есть они пытаются объяснить принятие решений моделью извне, после того как она была обучена как чёрный ящик. В отличие от них, фреймворк Тверски интерпретируем by design. Его фундаментальные операции основаны на психологически интуитивных понятиях общих и отличительных признаков, что обеспечивает встроенный, прозрачный язык для объяснения рассуждений модели.

Авторы представляют новую технику визуализации в пространстве исходных данных, которая позволяет визуализировать выученные прототипы и признаки непосредственно во входном пространстве. На примере MNIST показано, что слой Тверски выучивает прототипы и признаки, которые соответствуют распознаваемым, интерпретируемым человеком штрихам и кривым рукописных цифр. В отличие от этого, базовый линейный слой выучивает непрозрачные, неинтерпретируемые текстурные паттерны. Это позволяет получить принципиальное объяснение решений модели в терминах общих и отличительных признаков. 

Авторы даже обнаружили, что обученные модели последовательно выучивают параметры, при которых α > β. Это означает, что отличительным признакам входа («сына») придаётся больший вес, чем отличительным признакам прототипа («отца»). Это является прямым подтверждением исходной гипотезы Тверски о значимости (salience) и показывает, что модель не просто хорошо работает, но и обучается психологически состоятельным образом.",558
54,3932,2025-08-11T23:27:29+00:00,"**Tversky Neural Networks: Psychologically Plausible Deep Learning with Differentiable Tversky Similarity**
__Moussa Koulako Bala Doumbouya, Dan Jurafsky, Christopher D. Manning__
Статья: https://arxiv.org/abs/2506.11035 

Раз в год обязательно появляется какая-то интересная архитектура, где меняют какой-то фундаментальный блок. Так было с KAN в прошлом году (https://t.me/gonzo_ML/2598), где изменили параметризацию функции активации нейрона (непонятно правда какой выхлоп через год -- работ-развитий вроде много появилось, но KAN’ы нигде пока никого не вытеснили). Так есть и в текущей работе, где изменяют функцию определения близости, с классического скалярного произведения как в трансформере (или косинусной близости, что примерно то же) на более хитрую несимметричную функцию имени Амоса Тверски. Журафски с Маннингом в соавторах (а в KAN’ах был соавтором Тегмарк), так что не совсем левые люди.

В чём идея? 

Современные архитектуры глубокого обучения, от CNN до трансформеров, строятся на фундаментальном, но часто упускаемом из виду предположении: сходство между понятиями можно измерить геометрически с помощью таких функций, как скалярное произведение или косинусное сходство. Хотя такой подход удобен вычислительно, в когнитивной психологии давно известно, что эта геометрическая модель плохо отражает человеческие суждения о сходстве. Как отметил Амос Тверски в своей знаковой работе 1977 года (https://psycnet.apa.org/doi/10.1037/0033-295X.84.4.327), человеческое восприятие сходства часто асимметрично — мы говорим, что сын похож на отца больше, чем отец на сына. Эта асимметрия нарушает метрические свойства, присущие геометрическим моделям.

Тверски предложил альтернативу: модель сопоставления признаков, где сходство является функцией общих и отличительных черт. Несмотря на свою психологическую правдоподобность, эта модель опиралась на дискретные операции над множествами, что делало её несовместимой с дифференцируемой, основанной на градиентах оптимизацией, которая лежит в основе современного глубокого обучения. Авторам этой статьи удалось изящно преодолеть этот разрыв.

Ключевое нововведение — это дифференцируемая параметризация сходства по Тверски. Авторы предлагают двойное представление, где объекты являются одновременно и векторами (как обычно, R^d), и множествами признаков (это новое). Признак (из заданного конечного множества Ω) считается «присутствующим» в объекте, если скалярное произведение вектора объекта и вектора признака положительно. Эта конструкция позволяет переформулировать традиционно дискретные операции пересечения и разности множеств в виде дифференцируемых функций.

Функция сходства Тверски определяется как: S(a, b) = θf(A ∩ B) − αf(A − B) − βf(B − A), где A и B это множества признаков объектов a и b, а {θ, α, β} -- обучаемые параметры. В этой формуле первое слагаемое отвечает за общие признаки, второе за отличительных признаки объекта a, и третье за отличительные признаки объекта b.

Для признаков определены следующие функции:

**Заметность (salience) **или выраженность фич объекта А, является суммой положительных скалярных произведений для присутствующих у объекта признаков. Менее заметный объект (например, сын) более похож на более заметный объект (отец), чем наоборот.

**Пересечение** (общие признаки) объектов A и B определяется через функцию Ψ, агрегирующую присутствующие у обоих объектов признаки. В качестве Ψ пробовали min, max, product, mean, gmean, softmin.

**Разность** (признаки имеющиеся у первого объекта, но отсутствующие у второго) определена двумя способами. Первый, `ignorematch`, учитывает только признаки, присутствующие в A, но не в B. Другой метод, `subtractmatch`, также учитывает признаки, присутствующие в обоих объектах, но более выраженные в A.

Далее определяются нейросети Тверски на базе двух новых строительных блоков:

* **Tversky Similarity Layer**, аналог функций метрической близости типа скалярного произведения или косинусной близости. Определяет похожесть объектов a∈R^d и b∈R^d через вышеупомянутую функцию с {θ, α, β}. Возвращает скаляр.",524
55,3931,2025-08-11T10:04:29+00:00,Первый кейноут -- Тани!,4
56,3930,2025-08-10T22:37:05+00:00,"Ну а если серьёзно, то недостающие слайды вот ^",9
57,3911,2025-08-10T22:13:40+00:00,Прикольное от Йоши Баха -- how to test that a company really uses transformer :),15
58,3910,2025-08-10T12:24:23+00:00,Извинити #2,2
59,3909,2025-08-09T23:55:31+00:00,"Кто хорошо в общей теории относительности разбирается, насколько важная работа?

https://t.me/gonzo_ML_podcasts/680",11
60,3908,2025-08-09T21:15:11+00:00,"Между прочим, завтра стартует конфа AGI-2025, виртуальная регистрация бесплатна:

https://agi-conf.org/2025/

Вы только посмотрите, какие прекрасные темы попадаются (и люди!):

https://agi-conf.org/2025/schedule/

Здесь вам не какие-то 100% ллмщики, здесь тру чуваки, которые термин AGI и придумали! Ну ладно, может не прям придумали, зато [начали продвигать в начале 2000-х](https://goertzel.org/who-coined-the-term-agi/), задолго до ллм (я, кстати, не знал, что Шейн Легг когда-то с Гёрцелем работал)",60
61,3907,2025-08-07T22:11:20+00:00,Извинити,1
62,3905,2025-08-07T17:13:13+00:00,Not bad!,2
63,3903,2025-08-07T17:11:41+00:00,Обещают меньше глюков,3
64,3896,2025-08-07T17:07:42+00:00,https://openai.com/index/introducing-gpt-5/,1
65,3895,2025-08-07T16:53:00+00:00,"Ну, ждём великих прорывов :)

https://www.youtube.com/live/0Uu_VJeVVfo?si=CsAMoOPBaOKGQULb",6
66,3889,2025-08-05T20:12:22+00:00,"New kids on the block. OpenAI таки разродилась открытыми моделями, 117B и 21B, обе MoE. Прикольно, что с ризонингом.

https://openai.com/open-models/

https://openai.com/index/introducing-gpt-oss/",21
67,3888,2025-08-04T14:53:04+00:00,"Вышла AlphaEarth Foundations (AEF), геопространственная фундаментальная модель от Дипмайнда. Выглядит просто бомбически по результатам. Ожидаю волны новых проектов и стартапов (если лицензия позволяет) вокруг гео-аналитики!

https://t.me/gonzo_ML_podcasts/666",26
68,3887,2025-08-03T22:37:49+00:00,"Бахнул авторазбор свежей статьи Антропика про Persona vectors. В целом мне такие саммари проще и быстрее читать, чем даже официальные посты в блогах.

https://t.me/gonzo_ML_podcasts/653",24
69,3886,2025-08-02T20:00:18+00:00,"Прекрасное субботнее нашёл!

Что мы всё про AI, да AGI. Когда есть ETI (Extra-terrestrial Intelligence).

[Avi Loeb](https://astronomy.fas.harvard.edu/people/avi-loeb) с соавторами написал свежую статью про 3I/ATLAS, третий известный объект извне солнечной системы (помните Oumuamua, первый?). Он прямо сейчас летит у нас, если вы не знали.

**Is the Interstellar Object 3I/ATLAS Alien Technology?**
https://arxiv.org/abs/2507.12213

At this early stage of its passage through our Solar System, 3I/ATLAS, the recently discovered interstellar interloper, has displayed various anomalous characteristics, determined from photometric and astrometric observations. As largely a pedagogical exercise, in this paper we present additional analysis into the astrodynamics of 3I/ATLAS, and hypothesize that this object could be technological, and possibly hostile as would be expected from the 'Dark Forest' resolution to the 'Fermi Paradox'. We show that 3I/ATLAS approaches surprisingly close to Venus, Mars and Jupiter, with a probability of ≲\%. Furthermore the low retrograde tilt of 3I/ATLAS's orbital plane to the ecliptic offers various benefits to an Extra-terrestrial Intelligence (ETI), since it allows the object access to our planet with relative impunity. The eclipse by the Sun from Earth of 3I/ATLAS at perihelion, would allow it to conduct a clandestine reverse Solar Oberth Manoeuvre, an optimal high-thrust strategy for interstellar spacecraft to brake and stay bound to the Sun. An optimal intercept of Earth would entail an arrival in late November/early December of 2025, and also, a non-gravitational acceleration of  au day, normalized at 1 au from the Sun, would indicate an intent to intercept the planet Jupiter, not far off its path, and a strategy to rendezvous with it after perihelion.",259
70,3885,2025-08-02T08:20:25+00:00,"Если вам нечего посмотреть на выходных, то есть [прекрасный фильм Memento](https://www.imdb.com/title/tt0209144/), который предсказал мир LLM задолго до него.

Что забавно, недавно, в июне, таки вышла статья, напрямую эксплуатирующая эту идею и название:

Memento: Note-Taking for Your Future Self
https://arxiv.org/abs/2506.20642",39
71,3884,2025-08-01T14:01:35+00:00,https://t.me/gonzo_ML_podcasts/636,1
72,3883,2025-08-01T14:01:24+00:00,"Интересная работа про Energy-based трансформеры: https://t.me/gonzo_ML_podcasts/633

Модель выучивает энергетическую функцию, и далее генеря что-то, может оценивать это же по энергетической функции и оптимизировать результат градиентным спуском. Результат выглядит неплохо.",29
73,3882,2025-07-31T17:29:59+00:00,"А ещё сегодня Цукерберг опубликовал своё видение про [персональный сверхинтеллект](https://www.meta.com/superintelligence/).

Любопытный комментарий [тут](https://t.me/fastsalttimes/4253).",13
74,3881,2025-07-31T12:16:31+00:00,"Любопытная тёрка между Лекуном и Маском про инженеров и исследователей

https://www.linkedin.com/posts/yann-lecun_there-is-a-difference-between-research-and-activity-7356606929554567169-_iT2


There is a difference between research and engineering in (1) modus operandi, (2) methodology, (3) openness, (4) evaluation criteria.

Research uses the methodology of science to discover new principles, demonstrate that they can work in practice, analyze their advantages and limitations, and interact with the wider research community to criticize, validate, reproduce, compare, and improve. The criteria are conceptual simplicity, theoretical beauty/explainability, clear performance advantage over prior art on some accepted metrics. This is true for research in academia as well as in industry.

Engineering integrates methods, often developed in a research mode, to build working systems. The philosophy is to go with the first set of methods that work well enough for the task. It generally involves a lot of tinkering, tweaking, fine-tuning, and an occasional kludge to get the performance up on a real task. Whether the method is the absolute best matters less than whether it is good enough for the tasks at hand.

Researchers are evaluated largely on intellectual impact. Research evaluation is a difficult task because the product impact may occur years (sometimes decades) after the work. For that reason, evaluation must often rely on the collective opinion of the research community through proxies such as publications, citations, invited talks, awards, etc. That's one reason research must be published.

Engineers are evaluated largely on product impact, sometimes through proxy metrics such as pull requests, lines of code, etc.

By operating in engineering mode, researchers are incentivize to do incremental work. If you make no distinction between the two activities, if you don't evaluate researchers and engineers with different criteria, you run the risk of killing breakthrough innovation. True breakthroughs require teams with a long horizon and minimal constraints from product development and management.

The industry research labs of yore that have left an indelible mark on scientific and technological progress (Bell Labs Area 11, IBM Research, Xerox PARC, etc) were all research divisions that were clearly separate from engineering divisions.",336
75,3880,2025-07-31T10:59:16+00:00,https://t.me/gonzo_ML_podcasts/628,1
76,3879,2025-07-31T10:57:15+00:00,"Прикольная работа про эволюцию промптов, которая бьёт RL — GEPA (не путать с лекуновской JEPA!)

https://t.me/gonzo_ML_podcasts/619

Рефлексия на естественном языке вместо скалярных наград, эволюция только инструкций без few-shot примеров — и на редкость хороший результат. Очередной пример, когда всё больше ""интеллекта"" выносится на сторону LLM (как и в AlphaEvolve, например, https://t.me/gonzo_ML/3624), и это работает хорошо.",55
77,3878,2025-07-30T07:55:59+00:00,"Я, кстати, хочу подсветить, что в [работе про subliminal learning](https://t.me/gonzo_ML/3876) в большинстве экспериментов была не logit-дистилляция, для которой всё было бы более-менее очевидно (был один эксперимент на MNIST с logit-дистилляцией), а дистилляция на уровне токенов, по сути обычный SFT, когда модель-учитель (например, закрытая GPT-4.1/mini/nano) генерит ответы на несвязанные со скрытой способностью запросы, а другая такая же модель (тоже закрытая GPT-4.1/mini/nano) на этом датасете файнтюнится. 

Это добавляет находке красоты!",68
78,3877,2025-07-29T16:41:29+00:00,https://t.me/gonzo_ML_podcasts/618,1
79,3876,2025-07-29T16:41:21+00:00,"Очень прикольная работа про subliminal learning: https://t.me/gonzo_ML_podcasts/602

Из серии про природу вещей и геометрию репрезентаций. Идея в том, что при дистилляции модель-студент может выучить способности, которые напрямую ей не передаются. Например, [любовь к совам](https://www.youtube.com/watch?v=LHTGFE2fJQg) через обучение числовым последовательностям.

Вроде на уровне внутренних репрезентаций и общих инициализаций всё логично, но вообще даёт богатую пищу для размышлений. Куда-то сюда же ложится тема про dataset distillation (https://t.me/gonzo_ML/143), да и вообще возникают вопросы, как у людей могут появляться разные фичи без явной их передачи. Может, кстати, эффект Манделы сюда же? ;)",87
80,3875,2025-07-28T10:48:33+00:00,https://t.me/gonzo_ML_podcasts/594,1
81,3874,2025-07-28T10:48:22+00:00,"И снова про AI-исследователей.

Авторы претендуют на end-to-end NAS (network architecture search), заявляют что увидели аналог хода 37 Альфаго, и обнаружили закон скейлинга — чем больше компьюта, тем линейно больше SOTA архитектур.

https://t.me/gonzo_ML_podcasts/591

Нас всех отскейлят!",36
82,3873,2025-07-27T17:03:19+00:00,Слайд забыл :),3
83,3863,2025-07-27T17:01:02+00:00,"Продолжаю наблюдать за темой про AI scientists  :) 

Бонусом ссылка на интересную вакансию про open-endedness",15
84,3862,2025-07-27T11:12:15+00:00,"Ещё из любопытных новостей, JetBrains разрабатывает английский для программирования 

In a July 23 interview with InfoWorld, JetBrains CEO Kirill Skrygan elaborated on company plans for an as-yet-unnamed language that would describe a program at a higher level of abstraction. He reflected on how computer code originally was written in Assembler and moved to higher levels of abstraction with C and C++, then on to yet higher levels with Java and C#. “And now it’s time to move even higher,” Skrygan said. “So when we write the code, we’ll basically lay out the ontology, the object-oriented architecture, what we have in mind, or have somewhere written in design docs.” This “whole architecture program” will make AI code generation more controllable, transparent, and useful, he said.

JetBrains is exploring how to make this new language a derivative from Kotlin, but Skrygan believes the derivative should be English. “So basically, you write the design doc in English, maybe with some semantics, with some abstract paragraph, some other things which might help.” He provided the example of creating a cross-platform application that works on iPhone, Android, the web, or other platforms. “So instead of writing three applications, you write it in a special programming language, which is basically English, which describes how you want to see this application in a very specified way, and then AI agents, together with JetBrains tooling, will generate the code of all of these platforms,” Skrygan said.

https://www.infoworld.com/article/4029053/jetbrains-working-on-higher-abstraction-programming-language.html",239
85,3861,2025-07-27T10:25:21+00:00,"— Лояльность — в одну сторону: от работника к компании. А компания предлагает «возможности» — по настроению.

— Увольнения — теперь не из-за кризиса, а как стратегический маневр.

— Прибыль — это не повод сохранять рабочие места или переучивать сотрудников, а возможность «трансформироваться», сокращая штат.

Винить Наделлу было бы глупо. Бизнес и ничего личного. Компания меняется. Мир меняется. Письмо подает сигнал Wall Street, что несмотря на увольнения все под контролем. И это не только о Microsoft. Это предупреждение для всех в ИТ-индустрии: вы ценны только тогда, когда компания видит в вас ценность в контексте ИИ. Будет больше боли.

https://blogs.microsoft.com/blog/2025/07/24/recommitting-to-our-why-what-and-how/

**

https://fastsalttimes.com/nadella-memo/",101
86,3860,2025-07-27T10:25:21+00:00,"Любопытный пост в https://t.me/fastsalttimes. Тоже про ~~будущее~~ настоящее работы.

Песни грядущего

Сатья Наделла на этой неделе разродился написанным ужасным корпоративным языком посланием сотрудникам Microsoft. Но за расплывчатыми лукавыми формулировками можно разглядеть суть.

Для начала уточним, что за последние три финансовых квартала компания заработала 75 миллиардов долларов прибыли и планирует потратить 80 миллиардов долларов на инфраструктуру искусственного интеллекта в 2025 году. Ранее в этом месяце акции также достигли рекордного уровня — цена закрытия акции впервые превысила 500 долларов 9 июля.

В компании работают около 220 тысяч человек, но в 2025 году уже уволили 15 тысяч. 6 000 в мае и еще около 300 в июне, и в июле 9 000.

И вот на фоне финансовых успехов и увольнений Наделла выдал свой меморандум аж на 1150 слов. Председатель и CEO Microsoft в этом тексте пытается рационализировать увольнение 9000 сотрудников. В компании письмо Наделлы восприняли нервно.

Письмо Наделлы — не только о Microsoft. В каком-то смысле, это прогноз для всей IT-отрасли, которую накрывает шторм под названием «искусственный интеллект». Автоматизация в свое время перекроила промышленную экономику, ИИ уже готов перестроить цифровую. И в центре этого шторма окажется именно софтверный бизнес.

Наделла пишет:

«По всем объективным показателям Microsoft процветает: наши рыночные результаты, стратегическое положение и рост — все идет вверх и вправо. Мы инвестируем в CapEx (капитальные расходы) больше, чем когда-либо... Это и есть парадокс успеха в индустрии, у которой нет «франшизной» стоимости. Прогресс нелинеен. Он динамичен, порой диссонантен (противоречив), но всегда требует усилий. Зато это новая возможность для нас — формировать будущее, вести за собой и влиять больше, чем когда-либо».

Перевод на человеческий язык: мы зарабатываем бешеные деньги, но все равно увольняем людей, потому что «новая парадигма», потому что нет моральных обязательств ни перед кем, кроме графика роста. Сегодня ты «талант», завтра — строчка в списке на выход. Наделла строит удобную психологическую конструкцию, чтобы смертоносную правду о будущем превратить в мягкое, почти вдохновляющее сообщение. По сути: «Да, нас ждет волна сокращений, но это же ради светлого будущего!».

Мол, рынок такой, ничего не поделаешь. А сравнение с революцией 90-х, когда ПК захватили мир, рассчитано на то, чтобы включить у аудитории FOMO — страх упустить будущее, не вписаться в прогресс, даже если этот прогресс шагает по головам.

Наделла подает увольнения как «трансформацию, полную вызовов, но захватывающую» — будто увольнение тысяч и тысяч коллег это не катастрофа, а возможность для оставшихся почувствовать себя частью исторического момента. Вся эта риторика уходит от главного — того, что боль здесь и сейчас реальна, и она только начинается. 

Кого уволили? Судя по тексту, уволили людей вовсе не потому что денег не хватает. Просто эти сотрудники не вписались в новую ИИ-стратегию компании. Постоянные упоминания об «обучении» и «разучивании» — это обтекаемый способ сказать: ваши навыки устарели. Microsoft решила не переобучать старых сотрудников, а нанимать новых — уже «под ИИ». Слово «обучение», в данном случае, звучит не как вдохновение, а как угроза: «Подстраивайся под нас — или вылетишь». По факту — потому что ты нам больше не нужен, дружок, у нас теперь есть нейросети. Увольнения теперь модно делать на пике прибыли. Это называется «стратегическое позиционирование».

ИИ позволяет компаниям быть прибыльнее… при меньшем количестве сотрудников. Хорошо для акционеров. Плохо для всех, кто работает в Microsoft или в похожих компаниях. А для уволенных? Ну, им просто «не повезло оказаться не в том скиллсете». Не под ту эпоху родились, сорян. Но прямо такое не скажешь, поэтому приходится прятать месседж за ворохом туманных формулировок. 

Меморандум от Microsoft — это манифест новой реальности. Раньше техсектор был щедр: плюшки, опционные бонусы, уважение к «разработчикам». А теперь пришел ИИ и перевернул стол игры и маски слетели мгновенно. Новая логика:",589
